country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",17-11-2025 09:00,34.066206,74.81982,OZONE,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",17-11-2025 09:00,23.80569,86.44268,PM2.5,14,178,92
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",17-11-2025 09:00,23.80569,86.44268,CO,2,44,7
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",17-11-2025 09:00,15.888653,74.541751,PM2.5,32,92,62
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-11-2025 09:00,12.917348,77.622813,SO2,7,9,8
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-11-2025 09:00,12.917348,77.622813,OZONE,12,13,13
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-11-2025 09:00,11.55358,76.55521,NH3,1,3,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",17-11-2025 09:00,11.55358,76.55521,SO2,2,5,3
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",17-11-2025 09:00,13.328028,75.797056,NH3,2,3,2
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-11-2025 09:00,15.459706,75.008381,PM2.5,54,64,56
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",17-11-2025 09:00,15.459706,75.008381,PM10,77,84,79
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",17-11-2025 09:00,13.0270199,77.494094,SO2,5,16,9
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",17-11-2025 09:00,13.0270199,77.494094,CO,22,61,38
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-11-2025 09:00,13.0246342,77.5080115,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",17-11-2025 09:00,13.0246342,77.5080115,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-11-2025 09:00,12.917348,77.622813,NO2,11,16,13
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",17-11-2025 09:00,12.917348,77.622813,NH3,2,2,2
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",17-11-2025 09:00,12.938539,77.5901,PM10,85,118,106
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",17-11-2025 09:00,12.920984,77.584908,CO,9,70,24
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",17-11-2025 09:00,12.7816279,77.6299145,SO2,18,19,18
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",17-11-2025 09:00,13.003872,77.664217,PM2.5,57,59,58
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",17-11-2025 09:00,29.5364,75.0158,PM2.5,30,189,119
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",17-11-2025 09:00,30.1480566,77.2893471,PM2.5,17,313,207
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",17-11-2025 09:00,30.1480566,77.2893471,SO2,10,15,12
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",17-11-2025 09:00,30.1480566,77.2893471,CO,8,100,62
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",17-11-2025 09:00,30.1480566,77.2893471,OZONE,38,42,38
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",17-11-2025 09:00,28.360699,76.93609,NO2,62,76,71
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",17-11-2025 09:00,28.360699,76.93609,CO,24,50,42
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",17-11-2025 09:00,28.060249,76.113115,PM10,115,157,135
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",17-11-2025 09:00,28.1485564,77.3320667,PM10,56,104,83
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",17-11-2025 09:00,15.888653,74.541751,NH3,8,14,9
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",17-11-2025 09:00,12.9135218,77.5950804,SO2,15,16,16
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",17-11-2025 09:00,12.9352049,77.6814488,PM2.5,58,61,60
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",17-11-2025 09:00,29.966942,76.875879,NH3,5,5,5
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",17-11-2025 09:00,27.9002,76.9938,PM10,61,114,89
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",17-11-2025 09:00,27.9002,76.9938,NO2,19,23,21
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",17-11-2025 09:00,27.9002,76.9938,NH3,13,14,14
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",17-11-2025 09:00,30.7057778,76.85318056,NO2,23,27,25
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",17-11-2025 09:00,28.52123,76.37138,SO2,4,7,5
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",17-11-2025 09:00,24.2613009,80.7231783,SO2,16,19,17
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-11-2025 09:00,23.10844,77.511428,SO2,24,137,76
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",17-11-2025 09:00,23.331731,75.045981,PM10,112,221,145
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",17-11-2025 09:00,23.838586,78.759431,NH3,1,2,1
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",17-11-2025 09:00,24.58434363,80.8549414,PM2.5,45,47,46
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",17-11-2025 09:00,24.58434363,80.8549414,CO,26,57,41
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",17-11-2025 09:00,10.5324,76.2159,PM10,48,57,53
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-11-2025 09:00,23.264759,77.381568,CO,NA,NA,NA
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-11-2025 09:00,23.233584,77.400574,NO2,40,110,61
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-11-2025 09:00,23.233584,77.400574,CO,48,120,74
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",17-11-2025 09:00,23.81748678,79.446246,PM2.5,37,60,48
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",17-11-2025 09:00,23.81748678,79.446246,SO2,26,26,26
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-11-2025 09:00,26.203442,78.193251,PM2.5,77,322,178
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-11-2025 09:00,26.203442,78.193251,NO2,19,126,51
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",17-11-2025 09:00,26.203442,78.193251,CO,15,113,33
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",17-11-2025 09:00,26.259242,78.216432,PM2.5,70,263,161
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",17-11-2025 09:00,26.259242,78.216432,CO,17,66,52
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",17-11-2025 09:00,11.875,75.3732,OZONE,28,32,28
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5637,76.8865,CO,18,70,50
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5149093,76.9435879,PM2.5,26,41,34
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5149093,76.9435879,PM10,39,62,51
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",17-11-2025 09:00,8.5149093,76.9435879,SO2,13,34,23
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",17-11-2025 09:00,15.34763,76.181767,PM10,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",17-11-2025 09:00,15.34763,76.181767,OZONE,8,11,9
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",17-11-2025 09:00,12.415911,75.73505,SO2,7,7,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",17-11-2025 09:00,12.88925,74.853,PM2.5,60,95,73
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",17-11-2025 09:00,12.88925,74.853,NO2,3,6,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",17-11-2025 09:00,12.21041,76.37376,SO2,4,10,6
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",17-11-2025 09:00,13.94,75.555917,PM2.5,19,34,27
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-11-2025 09:00,16.802639,75.722694,CO,10,120,33
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",17-11-2025 09:00,16.802639,75.722694,OZONE,14,16,16
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",17-11-2025 09:00,22.7289,75.8076,NO2,2,3,2
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",17-11-2025 09:00,22.431,75.5213,PM2.5,38,327,165
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",17-11-2025 09:00,22.678,75.8559,CO,22,42,34
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",17-11-2025 09:00,23.168606,79.932247,CO,16,121,27
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,NO2,28,165,60
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",17-11-2025 09:00,23.218135,79.95777,NH3,1,6,4
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",17-11-2025 09:00,15.3714823,75.1160168,SO2,1,2,2
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",17-11-2025 09:00,19.0243902,73.0406721,SO2,5,13,8
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",17-11-2025 09:00,19.0243902,73.0406721,CO,8,61,31
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",17-11-2025 09:00,19.309073,73.057223,PM2.5,64,272,129
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",17-11-2025 09:00,19.309073,73.057223,NH3,4,7,5
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-11-2025 09:00,19.786089,72.757971,NO2,24,101,46
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-11-2025 09:00,19.786089,72.757971,SO2,30,56,39
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",17-11-2025 09:00,19.786089,72.757971,OZONE,40,41,41
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-11-2025 09:00,19.9629,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-11-2025 09:00,19.9629,79.298714,SO2,30,30,30
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",17-11-2025 09:00,19.9629,79.298714,OZONE,20,20,20
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",17-11-2025 09:00,20.555712,74.529236,SO2,1,20,9
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",17-11-2025 09:00,19.053536,72.84643,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",17-11-2025 09:00,19.053536,72.84643,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-11-2025 09:00,19.065931,72.862131,NO2,10,95,56
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-11-2025 09:00,19.065931,72.862131,CO,5,74,20
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",17-11-2025 09:00,19.065931,72.862131,OZONE,2,126,19
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",17-11-2025 09:00,19.23241,72.86895,NH3,4,8,5
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",17-11-2025 09:00,19.854616,75.905894,CO,10,28,21
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",17-11-2025 09:00,19.25292,73.142019,CO,63,104,82
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-11-2025 09:00,16.6870449,74.2505872,PM2.5,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-11-2025 09:00,16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",17-11-2025 09:00,16.6870449,74.2505872,CO,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",17-11-2025 09:00,16.7143745,74.2426398,PM10,99,166,132
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",17-11-2025 09:00,19.2243333,72.8658113,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",17-11-2025 09:00,19.2243333,72.8658113,CO,6,8,6
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",17-11-2025 09:00,18.9767,72.838,SO2,15,19,17
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",17-11-2025 09:00,19.11074,72.86084,CO,5,102,19
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",17-11-2025 09:00,19.0364585,72.8954371,PM10,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",17-11-2025 09:00,19.10122,74.73339,PM10,33,131,82
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",17-11-2025 09:00,20.719516,77.000253,PM10,49,312,98
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",17-11-2025 09:00,20.719516,77.000253,NO2,20,92,44
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",17-11-2025 09:00,20.9402359,77.7895248,PM2.5,65,105,83
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",17-11-2025 09:00,16.7143745,74.2426398,CO,23,77,32
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-11-2025 09:00,18.39963,76.57452,PM2.5,83,120,98
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",17-11-2025 09:00,18.39963,76.57452,OZONE,44,176,50
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",17-11-2025 09:00,20.918946,74.776388,PM10,39,426,142
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",17-11-2025 09:00,19.854616,75.905894,PM10,63,114,89
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-11-2025 09:00,18.1023399,73.4783687,PM10,53,211,126
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",17-11-2025 09:00,18.1023399,73.4783687,NO2,10,57,26
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-11-2025 09:00,19.16485,73.23409,NO2,9,30,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",17-11-2025 09:00,19.16485,73.23409,CO,21,94,35
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",17-11-2025 09:00,20.0073285,73.7762427,PM2.5,71,304,145
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",17-11-2025 09:00,20.0073285,73.7762427,SO2,6,18,10
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",17-11-2025 09:00,19.95022,73.73148,NO2,18,106,35
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",17-11-2025 09:00,19.95022,73.73148,CO,13,15,14
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",17-11-2025 09:00,19.9591346,73.7788008,PM2.5,88,255,162
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",17-11-2025 09:00,19.9591346,73.7788008,PM10,73,123,102
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",17-11-2025 09:00,19.9591346,73.7788008,NO2,6,39,15
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",17-11-2025 09:00,19.10078,72.87462,PM10,87,170,115
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",17-11-2025 09:00,18.91,72.82,SO2,10,10,10
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",17-11-2025 09:00,18.91,72.82,OZONE,11,11,11
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-11-2025 09:00,19.083694,72.920967,PM10,104,193,130
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",17-11-2025 09:00,19.083694,72.920967,NO2,16,66,41
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",17-11-2025 09:00,19.175,72.9419,NO2,15,17,16
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",17-11-2025 09:00,19.1375,72.915056,PM10,105,152,129
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",17-11-2025 09:00,19.000084,72.85673,NO2,1,8,3
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",17-11-2025 09:00,19.000084,72.85673,OZONE,70,178,148
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",17-11-2025 09:00,19.3832,72.8204,NH3,3,5,4
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",17-11-2025 09:00,19.10861,72.83622,NO2,6,30,23
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",17-11-2025 09:00,18.9936162,72.8128113,NH3,1,3,2
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",17-11-2025 09:00,18.9936162,72.8128113,SO2,17,26,21
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",17-11-2025 09:00,19.9591346,73.7788008,CO,15,64,25
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",17-11-2025 09:00,19.1135051,73.008978,NH3,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",17-11-2025 09:00,19.008751,73.01662,NH3,4,4,4
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",17-11-2025 09:00,19.0632143,72.8456324,SO2,3,4,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",17-11-2025 09:00,19.0632143,72.8456324,CO,20,52,39
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",17-11-2025 09:00,19.1653323,72.922099,NO2,14,42,22
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",17-11-2025 09:00,19.2058,72.8682,NH3,1,2,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",17-11-2025 09:00,19.2058,72.8682,CO,12,52,48
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",17-11-2025 09:00,19.215859,72.831718,NO2,8,56,24
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",17-11-2025 09:00,21.121801,79.04952,SO2,13,111,33
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",17-11-2025 09:00,21.14472,79.107595,PM2.5,92,267,172
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",17-11-2025 09:00,21.14472,79.107595,CO,30,148,38
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",17-11-2025 09:00,19.19709,72.82204,OZONE,3,216,64
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",17-11-2025 09:00,18.96702,72.84214,NO2,19,140,68
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",17-11-2025 09:00,19.02579,73.10297,NH3,7,36,17
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",17-11-2025 09:00,19.063,73.1209,OZONE,10,19,10
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",17-11-2025 09:00,19.265594,76.761463,PM10,101,160,132
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",17-11-2025 09:00,19.265594,76.761463,NH3,1,3,2
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",17-11-2025 09:00,19.265594,76.761463,SO2,1,24,11
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",17-11-2025 09:00,19.265594,76.761463,CO,8,16,12
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.63673,73.82487,NH3,9,23,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.63673,73.82487,CO,22,108,51
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.59051,73.77946,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.59051,73.77946,NH3,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-11-2025 09:00,19.26777,72.97182,PM10,69,169,117
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-11-2025 09:00,19.26777,72.97182,NO2,15,95,41
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-11-2025 09:00,19.26777,72.97182,NH3,1,13,5
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-11-2025 09:00,19.26777,72.97182,SO2,2,5,3
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",17-11-2025 09:00,19.26777,72.97182,CO,8,50,25
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",17-11-2025 09:00,19.222279,72.957979,PM2.5,43,143,76
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",17-11-2025 09:00,19.235581,73.159121,NO2,11,33,23
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",17-11-2025 09:00,19.235581,73.159121,SO2,3,108,26
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",17-11-2025 09:00,19.445821,72.7988231,PM2.5,65,92,78
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",17-11-2025 09:00,18.614767,73.799516,PM10,97,176,129
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.616318,73.765797,PM10,125,154,142
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.616318,73.765797,NO2,20,71,37
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",17-11-2025 09:00,18.616318,73.765797,SO2,1,5,3
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",17-11-2025 09:00,18.60577,73.749976,OZONE,14,60,28
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",17-11-2025 09:00,18.501793,73.927532,PM2.5,43,236,111
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",17-11-2025 09:00,18.501793,73.927532,CO,48,59,54
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",17-11-2025 09:00,22.1166054,85.3945546,NO2,15,66,27
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",17-11-2025 09:00,22.1166054,85.3945546,SO2,7,40,14
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",17-11-2025 09:00,20.24079,85.836784,SO2,14,45,22
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",17-11-2025 09:00,20.34652,85.8163,PM2.5,86,334,198
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",17-11-2025 09:00,22.06156703,85.47409613,NO2,6,7,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",17-11-2025 09:00,22.06156703,85.47409613,SO2,8,9,8
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",17-11-2025 09:00,18.547056,73.826908,OZONE,4,137,4
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",17-11-2025 09:00,18.664282,73.763966,NO2,NA,NA,NA
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",17-11-2025 09:00,16.5038,74.3623,PM2.5,100,272,174
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-11-2025 09:00,17.65439,75.90649,PM10,90,117,105
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17-11-2025 09:00,17.65439,75.90649,SO2,3,21,9
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",17-11-2025 09:00,18.57304,73.927715,PM2.5,33,115,67
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",17-11-2025 09:00,18.530085,73.849598,NO2,44,94,67
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",17-11-2025 09:00,18.530085,73.849598,CO,56,124,100
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",17-11-2025 09:00,18.547056,73.826908,NO2,1,24,13
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",17-11-2025 09:00,20.48891,85.84768,PM2.5,95,358,222
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",17-11-2025 09:00,20.48891,85.84768,SO2,7,8,8
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",17-11-2025 09:00,21.847279,85.416905,PM2.5,33,67,54
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",17-11-2025 09:00,25.6635413,94.0989878,PM10,18,127,55
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",17-11-2025 09:00,21.51161,86.89088,CO,14,79,36
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",17-11-2025 09:00,20.94185,86.1151,OZONE,35,191,103
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",17-11-2025 09:00,11.9309,79.8027,NH3,2,4,3
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",17-11-2025 09:00,11.9309,79.8027,SO2,1,9,6
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",17-11-2025 09:00,11.9309,79.8027,CO,22,50,26
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",17-11-2025 09:00,31.62,74.876512,SO2,12,30,20
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",17-11-2025 09:00,30.233011,74.907758,CO,58,80,76
